DataSet;BHID;Depth_From;Depth_To;SampleID;Au_ppm;Ag_ppm;Cu_ppm;Pb_ppm;Zn_ppm;Sampled_Date;Sample_Type;Batch_No
CHMine;575331;1.8000;2.6000;575333;0.1800;34.6000;;581.0000;;23/09/2019;CHANNEL;LQC19-2278
CHMine;575331;2.6000;3.6000;575334;1.0800;292.0000;;1326.0000;;23/09/2019;CHANNEL;LQC19-2278
CHMine;575336;0.0000;0.9000;575336;4.5800;774.0000;;2393.0000;;23/09/2019;CHANNEL;LQC19-2278
CHMine;575336;0.9000;1.8000;575337;1.3500;252.0000;;3135.0000;;23/09/2019;CHANNEL;LQC19-2278
CHMine;575336;1.8000;2.6000;575338;1.6800;269.4000;;3636.0000;;23/09/2019;CHANNEL;LQC19-2278
CHMine;575336;2.6000;3.3000;575339;0.1200;21.7000;;542.0000;;23/09/2019;CHANNEL;LQC19-2278
CHMine;575336;3.3000;4.1000;575340;0.0500;4.7000;;328.0000;;23/09/2019;CHANNEL;LQC19-2278
CHMine;575336;4.1000;4.7000;575341;0.0150;2.8000;;152.0000;;23/09/2019;CHANNEL;LQC19-2278
CHMine;575336;4.7000;5.7000;575342;0.1100;9.9000;;-50.0000;;23/09/2019;CHANNEL;LQC19-2278
CHMine;575336;5.7000;6.7000;575343;0.0800;7.2000;;-50.0000;;23/09/2019;CHANNEL;LQC19-2278
CHMine;575336;6.7000;7.7000;575344;0.1100;9.3000;;-50.0000;;23/09/2019;CHANNEL;LQC19-2278
CHMine;575336;7.7000;8.7000;575345;0.0800;14.5000;;1153.0000;;23/09/2019;CHANNEL;LQC19-2278
CHMine;575347;0.0000;0.8000;575347;0.1500;8.5000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575347;0.8000;1.6000;575348;1.7300;403.0000;;302.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575347;1.6000;2.4000;575349;0.4200;68.9000;;144.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575347;2.4000;3.1000;575350;0.3400;52.7000;;72.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575347;3.1000;3.9000;575351;0.6800;127.3000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575352;0.0000;0.9000;575352;0.4900;98.8000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575352;0.9000;1.7000;575353;1.7100;295.9000;;618.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575352;1.7000;2.6000;575354;0.9500;181.5000;;244.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575352;2.6000;3.4000;575355;2.3100;448.0000;;361.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575357;0.0000;0.8000;575357;0.1500;9.6000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575357;0.8000;1.6000;575358;0.1100;13.2000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575357;1.6000;2.4000;575359;0.1000;21.9000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575357;2.4000;3.3000;575360;0.1600;26.0000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575357;3.3000;4.2000;575361;1.1400;204.9000;;104.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575357;4.2000;5.1000;575362;0.3000;41.9000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575363;0.0000;0.9000;575363;0.3400;53.4000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575363;0.9000;1.8000;575364;0.0500;2.3000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575363;1.8000;2.7000;575365;0.0400;1.0000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575363;2.7000;3.6000;575366;0.0800;1.0000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575363;3.6000;4.4000;575367;0.0800;3.4000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575369;0.0000;0.8000;575369;5.5700;1630.0000;;1038.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575369;0.8000;1.6000;575370;3.5500;1479.0000;;1461.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575369;1.6000;2.6000;575371;0.8100;150.1000;;229.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575369;2.6000;3.6000;575372;0.7900;330.0000;;503.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575369;3.6000;4.6000;575373;2.3400;680.0000;;681.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575374;0.0000;1.0000;575374;0.0150;12.5000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575374;1.0000;2.0000;575375;0.0400;4.2000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575374;2.0000;3.0000;575376;0.0500;7.7000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575374;3.0000;4.0000;575377;0.0700;14.5000;;105.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575374;4.0000;5.0000;575378;0.2000;48.3000;;689.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575374;5.0000;6.0000;575379;0.0400;8.4000;;98.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575374;6.0000;7.0000;575380;0.0150;6.0000;;119.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575382;0.0000;1.0000;575382;0.1200;23.9000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575382;1.0000;1.8000;575383;0.0800;14.4000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575382;1.8000;2.7000;575384;0.0900;2.3000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575382;2.7000;3.7000;575385;0.0150;2.9000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575386;0.0000;0.8000;575386;0.3900;80.7000;;109.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575386;0.8000;1.5000;575387;0.0150;4.6000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575386;1.5000;2.4000;575388;0.0400;2.9000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575386;2.4000;3.2000;575389;0.0150;2.1000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575386;3.2000;4.1000;575390;0.0150;2.2000;;-50.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575392;0.0000;0.8000;575392;0.1500;26.7000;;83.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575392;0.8000;1.6000;575393;0.8600;216.2000;;896.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575392;1.6000;2.4000;575394;2.2800;572.0000;;1001.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575392;2.4000;3.2000;575395;1.2000;287.8000;;374.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575392;3.2000;3.9000;575396;0.4400;117.8000;;206.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575392;3.9000;4.7000;575397;0.3400;64.1000;;118.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575399;0.0000;0.8000;575399;0.4500;108.6000;;3201.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575399;0.8000;1.6000;575400;2.0000;545.0000;;694.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575399;1.6000;2.4000;575401;8.6700;2021.0000;;2113.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575399;2.4000;3.2000;575402;1.1300;293.2000;;593.0000;;24/09/2019;CHANNEL;LQC19-2289
CHMine;575404;0.0000;0.9000;575404;0.4600;62.7000;;125.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575404;0.9000;1.8000;575405;3.1200;391.0000;;222.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575404;1.8000;2.7000;575406;0.4700;99.9000;;852.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575404;2.7000;3.6000;575407;31.2400;4148.0000;;3011.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575404;3.6000;4.5000;575408;0.0800;9.0000;;55.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575411;0.0000;0.9000;575411;0.3500;72.3000;;127.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575411;0.9000;1.8000;575412;0.4600;105.4000;;388.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575411;1.8000;2.6000;575413;0.3300;56.5000;;527.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575411;2.6000;3.4000;575414;2.6700;555.0000;;728.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575411;3.4000;4.2000;575415;0.1600;19.2000;;256.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575411;4.2000;5.0000;575416;3.8500;909.0000;;1646.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575418;0.0000;0.8000;575418;0.6200;55.3000;;64.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575418;0.8000;1.6000;575419;0.1200;5.7000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575418;1.6000;2.3000;575420;0.4600;49.4000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575418;2.3000;3.0000;575421;0.4100;30.8000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575418;3.0000;3.7000;575422;0.3500;34.1000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575418;3.7000;4.5000;575423;0.2500;27.7000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575425;0.0000;0.9000;575425;0.4200;66.5000;;1062.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575425;0.9000;1.8000;575426;0.0600;5.3000;;311.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575425;1.8000;2.7000;575427;0.1300;11.5000;;58.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575425;2.7000;3.6000;575428;0.3700;66.4000;;117.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575425;3.6000;4.5000;575429;0.0150;1.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575430;0.0000;0.9000;575430;0.0500;3.7000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575430;0.9000;1.8000;575431;0.0500;4.1000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575430;1.8000;2.6000;575432;0.0700;9.3000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575430;2.6000;3.4000;575433;0.0150;1.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575430;3.4000;4.2000;575434;0.0150;1.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575430;4.2000;5.0000;575435;0.0400;6.1000;;53.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575436;0.0000;1.0000;575436;0.1000;4.4000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575436;1.0000;2.0000;575437;0.0800;6.9000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575436;2.0000;3.0000;575438;0.0600;5.7000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575436;3.0000;4.0000;575439;0.0500;6.1000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575436;4.0000;5.0000;575440;0.0400;1.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575436;5.0000;6.0000;575441;0.0500;9.7000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575443;0.0000;0.9000;575443;0.0900;7.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575443;0.9000;1.8000;575444;0.1200;5.8000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575443;1.8000;2.6000;575445;0.1700;16.5000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575443;2.6000;3.4000;575446;0.1300;4.6000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575443;3.4000;4.2000;575447;0.0600;1.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575443;4.2000;5.0000;575448;0.0800;2.3000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575443;5.0000;5.8000;575449;0.0900;1.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575443;5.8000;6.6000;575450;0.0800;2.6000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575452;0.0000;0.9000;575452;0.0150;1.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575452;0.9000;1.8000;575453;0.0150;1.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575452;1.8000;2.7000;575454;0.0150;1.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575452;2.7000;3.6000;575455;0.0150;1.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575452;3.6000;4.5000;575456;0.5400;83.3000;;854.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575452;4.5000;5.4000;575457;0.0500;2.3000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575459;0.0000;1.0000;575459;0.0500;5.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575459;1.0000;2.0000;575460;0.0150;1.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575459;2.0000;2.9000;575461;0.0400;1.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575459;2.9000;3.8000;575462;0.0150;1.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575459;3.8000;4.8000;575463;0.4400;63.3000;;869.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575459;4.8000;5.7000;575464;0.0600;7.1000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575466;0.0000;0.8000;575466;0.2800;47.7000;;98.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575466;0.8000;1.6000;575467;34.8100;4485.0000;;3621.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575466;1.6000;2.3000;575468;0.6400;101.5000;;74.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575470;0.0000;0.9000;575470;0.4900;69.7000;;111.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575470;0.9000;1.9000;575471;7.4900;848.0000;;1391.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575470;1.9000;2.8000;575472;2.3600;343.0000;;277.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575470;2.8000;3.6000;575473;4.8600;908.0000;;678.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575470;3.6000;4.4000;575474;3.0000;544.0000;;433.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575470;4.4000;5.3000;575475;9.7600;1415.0000;;1469.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575477;0.0000;0.8000;575477;1.8600;322.0000;;328.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575477;0.8000;1.7000;575478;1.6800;309.0000;;721.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575477;1.7000;2.5000;575479;1.8800;305.0000;;476.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575477;2.5000;3.3000;575480;0.8500;161.4000;;730.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575477;3.3000;4.2000;575481;7.5500;1526.0000;;1765.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575477;4.2000;5.2000;575482;41.0000;6763.0000;;6470.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575477;5.2000;6.2000;575483;18.4200;2957.0000;;2339.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575485;0.0000;0.9000;575485;0.1000;24.3000;;57.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575485;0.9000;1.6000;575486;0.0400;9.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575485;1.6000;2.4000;575487;0.0400;9.1000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575488;0.0000;0.9000;575488;0.0150;2.7000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575488;0.9000;1.7000;575489;0.0150;3.0000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575488;1.7000;2.7000;575490;0.0400;3.9000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575488;2.7000;3.6000;575491;0.0150;6.2000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575488;3.6000;4.4000;575492;0.0150;3.8000;;-50.0000;;25/09/2019;CHANNEL;LQC19-2297
CHMine;575494;0.0000;0.7000;575494;0.3400;43.3000;;69.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575494;0.7000;1.4000;575495;0.1500;11.8000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575494;1.4000;2.1000;575496;0.6900;90.5000;;90.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575498;0.0000;0.9000;575498;0.3600;39.3000;;66.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575498;0.9000;1.8000;575499;0.2200;26.8000;;132.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575498;1.8000;2.7000;575500;0.3300;57.4000;;196.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575502;0.0000;0.7000;575502;0.0500;2.2000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575502;0.7000;1.4000;575503;0.0700;3.3000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575502;1.4000;2.1000;575504;0.0600;2.6000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575502;2.1000;2.9000;575505;0.0800;5.1000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575502;2.9000;3.7000;575506;0.0600;3.7000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575502;3.7000;4.5000;575507;0.0700;7.0000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575509;0.0000;0.8000;575509;0.1300;10.6000;;700.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575509;0.8000;1.5000;575510;0.0800;9.1000;;366.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575509;1.5000;2.3000;575511;0.0800;7.3000;;280.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575509;2.3000;3.1000;575512;0.0600;2.7000;;82.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575509;3.1000;4.0000;575513;0.0500;7.0000;;71.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575509;4.0000;4.8000;575514;0.0600;4.8000;;201.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575509;4.8000;5.6000;575515;0.4400;69.0000;;281.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575517;0.0000;0.9000;575517;0.0700;5.6000;;137.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575517;0.9000;1.6000;575518;0.0150;2.6000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575517;1.6000;2.3000;575519;0.0150;1.0000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575517;2.3000;2.9000;575520;0.0500;1.0000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575517;2.9000;3.8000;575521;0.0700;2.2000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575517;3.8000;4.6000;575522;0.0150;1.0000;;85.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575517;4.6000;5.4000;575523;0.0150;1.0000;;99.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575517;5.4000;6.2000;575524;0.0500;1.0000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575526;0.0000;1.0000;575526;0.0600;1.0000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575526;1.0000;1.7000;575527;0.0150;1.0000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575526;1.7000;2.4000;575528;0.0150;1.0000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575526;2.4000;3.4000;575529;0.0150;3.6000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575526;3.4000;4.4000;575530;0.0150;1.0000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575526;4.4000;5.4000;575531;0.0400;2.1000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575526;5.4000;6.4000;575532;0.0500;2.3000;;-50.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575534;0.0000;0.9000;575534;1.9700;488.0000;;1147.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575534;0.9000;1.7000;575535;0.1900;21.8000;;1075.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575534;1.7000;2.6000;575536;0.0900;9.6000;;176.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575534;2.6000;3.5000;575537;1.8000;329.0000;;1325.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575534;3.5000;4.3000;575538;0.1200;18.0000;;221.0000;;26/09/2019;CHANNEL;LQC19-2303
CHMine;575540;0.0000;0.8000;575540;5.6300;710.0000;;263.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575540;0.8000;1.6000;575541;2.0100;279.8000;;197.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575540;1.6000;2.3000;575542;2.1300;300.0000;;386.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575540;2.3000;3.0000;575543;2.5600;388.0000;;483.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575540;3.0000;3.7000;575544;0.6000;82.6000;;134.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575547;0.0000;0.8000;575547;3.1300;549.0000;;819.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575547;0.8000;1.6000;575548;0.3600;83.0000;;134.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575547;1.6000;2.4000;575549;12.8800;1567.0000;;944.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575547;2.4000;3.3000;575550;1.9000;288.3000;;897.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575547;3.3000;4.0000;575551;58.5600;6660.0000;;1910.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575552;0.0000;0.8000;575552;0.2900;32.7000;;51.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575552;0.8000;1.6000;575553;0.6700;48.9000;;52.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575552;1.6000;2.4000;575554;0.1600;16.1000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575552;2.4000;3.2000;575555;0.1300;15.5000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575556;0.0000;0.9000;575556;0.4500;46.5000;;63.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575556;0.9000;1.8000;575557;0.2400;28.2000;;59.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575556;1.8000;2.7000;575558;0.3200;31.5000;;62.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575556;2.7000;3.6000;575559;0.3700;46.6000;;81.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575561;0.0000;0.9000;575561;0.0500;5.8000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575561;0.9000;1.7000;575562;0.0500;7.7000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575561;1.7000;2.6000;575563;0.0500;4.1000;;70.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575561;2.6000;3.5000;575564;0.0150;5.9000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575561;3.5000;4.3000;575565;0.0150;3.4000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575561;4.3000;5.1000;575566;0.0150;2.4000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575561;5.1000;6.0000;575567;0.0150;3.2000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575568;0.0000;0.8000;575568;0.0400;4.8000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575568;0.8000;1.6000;575569;0.0400;3.9000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575568;1.6000;2.4000;575570;0.0400;3.6000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575568;2.4000;3.2000;575571;0.0150;4.9000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575568;3.2000;4.0000;575572;0.0150;2.5000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575568;4.0000;4.8000;575573;0.0150;2.8000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575568;4.8000;5.6000;575574;0.0150;2.8000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575576;0.0000;1.0000;575576;0.0400;4.8000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575576;1.0000;2.0000;575577;0.0400;6.9000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575576;2.0000;3.0000;575578;0.0150;5.3000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575576;3.0000;4.0000;575579;0.0150;5.1000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575576;4.0000;5.0000;575580;0.0600;5.0000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575581;0.0000;0.8000;575581;0.0150;6.0000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575581;0.8000;1.6000;575582;0.0150;5.3000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575581;1.6000;2.4000;575583;0.0150;2.5000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575581;2.4000;3.2000;575584;0.0150;4.9000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575581;3.2000;4.0000;575585;0.0800;6.2000;;-50.0000;;27/09/2019;CHANNEL;LQC19-2313
CHMine;575587;0.0000;1.0000;575587;1.1100;90.8000;;1548.0000;;27/09/2019;CHANNEL;LQC19-2313
